"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Cameroon","Market Average","Market Average","oil","2025-07-01","1153.13","1187.25","1100.82","1100.82","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-08-01","1103.9","1137.01","1070.8","1114.83","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-09-01","1119.15","1150.99","1086.83","1086.83","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-10-01","1093.03","1123.42","1062.64","1112.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-11-01","1116.56","1146.39","1086.73","1123.35","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-04-01","279.62","282.66","276.59","279.64","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-05-01","279.65","282.68","276.61","277.85","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-06-01","277.82","280.63","275.02","279.84","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-07-01","279.67","282.33","277.02","279.72","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-08-01","279.85","282.27","277.43","281.92","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-09-01","282.09","284.43","279.76","283.52","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-10-01","283.97","286.18","281.77","284.2","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-11-01","284.74","286.77","282.7","286.56","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2010-12-01","287.08","289.07","285.09","287.52","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-01-01","288.18","290.04","286.33","286.56","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-03-01","289.28","291.74","287.47","291.74","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-04-01","292.3","294.19","290.41","292.87","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-05-01","293.64","295.42","291.87","293.7","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-06-01","294.37","296.03","292.71","293.55","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-07-01","294.06","297.7","292.48","297.7","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-08-01","298.14","300.09","296.2","297.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-09-01","298.8","300.6","296.99","300.5","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-10-01","301.18","302.97","299.38","301.77","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-11-01","302.55","305.32","300.85","305.32","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2011-12-01","306.11","307.97","304.25","305.31","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-01-01","306.25","308.03","304.5","308.03","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-02-01","308.73","310.5","306.97","309.02","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-03-01","309.82","311.48","307.67","307.67","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-04-01","308.25","309.96","306.53","309.37","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-05-01","309.6","314.39","307.94","314.39","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-06-01","314.91","317.18","312","312","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-07-01","312.9","316.23","310.61","316.23","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-08-01","316.68","319.1","314.27","316.63","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-09-01","317.43","319.65","315.2","319.39","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-10-01","320.08","322.25","317.9","321.04","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-11-01","321.87","323.92","319.82","321.89","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2012-12-01","322.66","325.46","320.75","325.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-01-01","326.18","328.21","324.14","325.78","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-02-01","326.69","328.6","324.79","325.06","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-03-01","325.66","328.63","323.8","328.63","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-04-01","329.01","331.04","326.99","328.06","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-05-01","328.71","333.09","326.8","333.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-06-01","333.64","335.98","330.32","330.32","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-07-01","331.19","333.6","328.79","330.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-08-01","331.24","335.02","329.02","335.02","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-09-01","335.35","337.79","332.9","335.83","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-10-01","336.59","338.85","334.32","336.06","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-11-01","336.69","338.79","334.58","338.78","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2013-12-01","339.29","341.39","337.19","341.23","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-01-01","341.98","344.05","339.9","340.55","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-02-01","341.32","343.3","339.33","342.37","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-03-01","342.84","344.74","340.93","343.72","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-04-01","344.26","346.08","342.43","342.86","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-05-01","343.34","347.51","341.56","347.51","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-06-01","347.87","350.08","345.66","346.19","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-07-01","346.94","349.06","344.82","346.5","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-08-01","346.85","348.84","344.87","347.85","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-09-01","348.12","350.02","346.23","348.65","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-10-01","349.01","350.82","346.66","346.66","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-11-01","346.92","351.51","345.05","351.51","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2014-12-01","351.59","353.95","349.23","349.33","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-01-01","349.9","352.2","347.6","351.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-02-01","351.67","353.87","349.46","352.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-03-01","352.48","354.54","350.41","350.84","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-04-01","351.13","353.13","349.13","352.59","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-05-01","352.66","354.61","350.72","352.98","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-06-01","353.25","355.09","351.41","352.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-07-01","352.67","354.43","350.91","351.67","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-08-01","351.7","354.28","350.01","354.28","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-09-01","354.28","356.13","349.35","349.35","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-10-01","349.5","351.86","347.14","351.27","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-11-01","350.83","353.11","348.56","351.71","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2015-12-01","351.64","354.53","349.5","354.53","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-01-01","354.68","356.91","350.3","350.3","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-02-01","350.61","353.12","348.11","351.69","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-03-01","351.43","353.78","349.08","351.05","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-04-01","350.98","353.3","348.8","353.3","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-05-01","353.28","355.46","351.09","351.33","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-06-01","351.53","353.66","349.41","352.31","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-07-01","352.25","354.25","350.24","352.34","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-08-01","352.4","354.29","350.52","350.52","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-09-01","350.51","352.38","348.63","350.64","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-10-01","350.4","352.98","348.63","352.98","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-11-01","352.91","354.81","351.01","351.37","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2016-12-01","351.58","353.44","349.73","351.48","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-01-01","351.44","356.05","349.69","356.05","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-02-01","356.18","358.47","352.82","352.82","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-03-01","353.38","355.76","351","352.59","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-04-01","352.57","354.79","350.35","353.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-05-01","353.01","355.08","350.93","353.29","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-06-01","353.31","355.25","351.36","353.77","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-07-01","353.83","355.67","351.99","353.1","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-08-01","353.18","360.93","351.42","360.93","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-09-01","361.19","364.32","358.06","362.11","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-10-01","363.35","366.24","360.45","365.54","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-11-01","366.69","369.47","363.85","363.85","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2017-12-01","364.92","367.64","362.21","364.04","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-01-01","364.5","367.02","361.98","365.27","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-02-01","365.56","367.91","361.46","361.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-03-01","361.64","364.18","359.09","362.26","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-04-01","361.92","364.28","359.55","362.07","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-05-01","361.9","364.09","359.7","361.7","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-06-01","361.57","363.62","359.52","359.55","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-07-01","359.35","363.32","357.33","363.32","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-08-01","363.05","365.39","360.72","362.91","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-09-01","363.2","365.37","361.03","362.47","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-10-01","362.64","364.68","360.6","362.14","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-11-01","362.17","364.99","360.24","364.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2018-12-01","365.05","367.11","362.46","362.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-01-01","362.77","364.87","360.4","360.4","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-02-01","360.23","362.33","358.12","362.28","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-03-01","361.93","364.03","359.84","361.94","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-04-01","361.93","365.4","359.97","365.4","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-05-01","365.52","375.76","363.32","375.76","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-06-01","376.69","384.54","372.61","384.54","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-07-01","386.92","391.55","382.29","384.3","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-08-01","387.04","391.32","382.75","386.26","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-09-01","388.05","391.97","384.13","389.94","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-10-01","391.35","395.01","386.65","386.65","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-11-01","387.83","391.48","384.18","387.69","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2019-12-01","388.03","391.37","384.69","388.9","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-01-01","389.2","392.28","378.93","378.93","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-02-01","378.91","383.22","374.6","375.03","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-03-01","373.63","377.7","369.55","376.54","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-04-01","375.09","380.95","371.25","380.95","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-05-01","380.39","384.43","376.35","381.43","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-06-01","381.75","385.45","378.06","382.54","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-07-01","382.93","386.32","379.54","382.65","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-08-01","383.05","386.15","379.95","382.83","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-09-01","383.1","385.94","380.25","385.17","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-10-01","385.43","388.16","382.7","386.9","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-11-01","387.42","390","384.84","388.71","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2020-12-01","389.35","391.79","386.91","390.38","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-01-01","391.09","395.78","388.78","395.78","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-02-01","396.65","399.35","393.95","395.46","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-03-01","396.69","404.21","394.16","404.21","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-04-01","405.31","413.53","401.81","413.53","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-05-01","415.72","430.02","411.42","430.02","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-06-01","433.43","439.82","427.04","428.98","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-07-01","433.32","439.26","425.29","425.29","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-08-01","427.79","433.73","421.85","428.97","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-09-01","430.03","437.89","424.6","437.89","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-10-01","439.23","444.91","433.55","440.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-11-01","443.12","452.92","437.91","452.92","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2021-12-01","455.21","461.1","449.33","460.66","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-01-01","463.99","481.18","458.26","481.18","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-02-01","485.26","499.63","477.22","499.63","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-03-01","505.83","560.85","496.83","560.85","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-04-01","569.13","623.21","557.64","623.21","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-05-01","634.17","647.79","620.55","646.78","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-06-01","659.01","672.44","645.58","660.84","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-07-01","672.38","684.74","644.1","644.1","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-08-01","652.17","689.03","637.98","689.03","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-09-01","693.12","709.34","676.91","707.5","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-10-01","714.89","730.64","699.14","711.21","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-11-01","718.68","732.98","691.14","691.14","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2022-12-01","695.41","710.74","669.87","669.87","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-01-01","669.01","684.69","653.34","666.18","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-02-01","662.43","676.48","644.09","644.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-03-01","640.34","653.9","626.78","629.39","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-04-01","623.94","637.48","611.5","637.48","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-05-01","632.33","644.55","620.11","644.2","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-06-01","642.3","654.1","630.49","642.95","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-07-01","642.91","653.53","632.29","641.95","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-08-01","641.91","661.65","632.34","661.65","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-09-01","662.24","673.4","651.07","669.56","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-10-01","672.88","683.36","655.92","655.92","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-11-01","658.71","669.49","626.87","626.87","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2023-12-01","625.86","639.56","612.15","624.08","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-01-01","619.5","631.79","607.21","623.21","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-02-01","619.63","630.74","608.51","629.19","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-03-01","627.15","637.76","616.55","622.16","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-04-01","621.56","644.99","611.97","644.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-05-01","644.7","656.76","604.35","604.35","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-06-01","605.98","619.79","592.17","594.27","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-07-01","591.55","604.34","578.75","592.15","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-08-01","588.71","600.19","576.89","576.89","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-09-01","573.94","584.71","557.99","557.99","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-10-01","553.77","564.45","543.09","546.01","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-11-01","540.62","550.37","526.3","526.3","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2024-12-01","520.84","530.46","511.22","515.73","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-01-01","509.65","520.97","501","520.97","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-02-01","515.95","524.69","506.25","506.25","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-03-01","503.46","517.09","495.18","517.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-04-01","514.08","535.43","505.18","535.43","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-05-01","535.62","571.76","524.54","571.76","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-06-01","575.85","590.17","540.62","540.62","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-07-01","545.95","561.49","530.41","541.84","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-08-01","542.14","556.2","528.08","540.85","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-09-01","540.66","553.28","528.04","545.19","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-10-01","545.05","556.59","522.09","522.09","XAF"
"","Cameroon","Market Average","Market Average","wheat_flour","2025-11-01","521.74","534.06","482.36","482.36","XAF"
